"STORE_CD","L12M_TY_QTY","CITY","PREMISE_TYPE_DSC","STORE_STTS_DSC","CHANNEL_DSC","SUBCHANNEL_DSC","NO_OF_STORES_DSC","FOOD_TYPE_GROUP_DSC","FIPS_COUNTY_DSC","NIELSEN_SIZE_DSC","INDUSTRY_VOL_DSC","PATRON_ETHNICITY_DSC","PATRON_OCCUPATION_DSC","PATRON_AGE_DSC","LATITUDE","LONGITUDE","WEEKLY_VOLUME","SQ_FT","EMPLOYEE_EQV","NBR_OF_CHECKOUT","CHAIN_IND_FLG","FRANCHISE_FLG","GAS_FLG","PHARMACY_FLG","HI_VOL_CIG_FLG","BEER_FLG","WINE_FLG","LIQUOR_FLG","FINE_WINE_FLG","WHITE_POP_PCT","BLACK_POP_PCT","ASIAN_POP_PCT","HISP_POP_PCT","LEAST_ACC_HISP_POP_PCT","BI_CULTURAL_HISP_POP_PCT","MOST_ACC_HISP_POP_PCT","OTHER_POP_PCT","INCOME_POP_L10_PCT","INCOME_POP_1020_PCT","INCOME_POP_2030_PCT","INCOME_POP_3040_PCT","INCOME_POP_4050_PCT","INCOME_POP_5075_PCT","INCOME_POP_75100_PCT","INCOME_POP_G100_PCT","MALE_POP_2124_PCT","MALE_POP_2534_PCT","MALE_POP_3544_PCT","MALE_POP_4554_PCT","MALE_POP_5564_PCT","MALE_POP_6574_PCT","MALE_POP_75_PCT","FEMALE_POP_2124_PCT","FEMALE_POP_2534_PCT","FEMALE_POP_3544_PCT","FEMALE_POP_4554_PCT","FEMALE_POP_5564_PCT","FEMALE_POP_6574_PCT","FEMALE_POP_75_PCT"
"102173516",,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","AMERICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.4863,-97.5004,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.4713,0.2123,0.036,0.2104,0.0532,0.0839,0.0732,0.0349,0.1012,0.121,0.1267,0.1209,0.1109,0.175,0.0987,0.1457,0.0233,0.0847,0.0681,0.0566,0.0561,0.0338,0.0188,0.0235,0.0831,0.0672,0.0551,0.0585,0.0403,0.0297
"101774223",,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","RECREATION","PRIVATE CLUB","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.5225,-97.6257,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"103670061",39,"OKLAHOMA CITY","OFF PREMISE","OPEN STORE","EXTENDED MASTER OFF-PREMISE","DELI","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.473,-97.5183,0,0,0,0,"N","N","N","N","N","N","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101712169",,"ELK CITY","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","2-3 STORES","PIZZA","BECKHAM","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","HISPANIC (GENERAL)","UNKNOWN","UNKNOWN",35.4116,-99.4174,0,0,0,0,"Y","Y","N","N","N","Y","N","N","N",0.8175,0.0278,0.01,0.0978,0.02,0.0259,0.0519,0.0207,0.0295,0.0712,0.0904,0.0935,0.0683,0.178,0.1565,0.3127,0.0239,0.0721,0.0641,0.0596,0.0591,0.0343,0.0216,0.0239,0.0715,0.0622,0.055,0.0598,0.0383,0.0345
"107438864",0,"CATOOSA","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","ROGERS","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.1904,-95.736,9,1,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7623,0.0103,0.0113,0.0523,0.007,0.0168,0.0284,0.0537,0.0408,0.0571,0.084,0.109,0.1063,0.2056,0.1677,0.2295,0.0258,0.0612,0.0652,0.063,0.0603,0.0433,0.0236,0.0238,0.0648,0.0674,0.0652,0.0632,0.0462,0.0309
"103648331",18,"WYNONA","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","OSAGE","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.5414,-96.3267,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6299,0.0165,0.0034,0.022,0.0046,0.0076,0.0098,0.0551,0.0948,0.1189,0.098,0.1006,0.1013,0.1617,0.1349,0.1897,0.0239,0.0526,0.0546,0.0567,0.0653,0.0553,0.0414,0.0238,0.0541,0.0554,0.0607,0.0727,0.0654,0.0496
"107392909",57.9996,"ARDMORE","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","501+ STORES","MEXICAN","CARTER","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.1843,-97.1659,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.7088,0.078,0.0215,0.0736,0.0108,0.0291,0.0338,0.0418,0.0548,0.0854,0.1113,0.1049,0.0885,0.1984,0.1436,0.2133,0.0229,0.0615,0.0614,0.0554,0.0588,0.0388,0.0289,0.023,0.0631,0.0648,0.0581,0.0653,0.0515,0.0492
"101611635",,"BROKEN ARROW","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","11-25 STORES","PIZZA","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","ASIAN(GENERAL)","WHITE COLLAR","GENERAL POPULATION",36.0611,-95.7639,0,0,0,0,"Y","Y","N","N","N","Y","N","N","N",0.7409,0.0487,0.0432,0.0775,0.0114,0.0291,0.037,0.0396,0.0216,0.0455,0.063,0.0795,0.0857,0.2197,0.1728,0.3122,0.0248,0.067,0.0716,0.0628,0.0553,0.0351,0.017,0.0246,0.07,0.0733,0.0652,0.0621,0.0412,0.0237
"107086530",0,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","TULSA","MORE THAN 85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.0334,-95.9218,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7576,0.0593,0.0437,0.0623,0.0129,0.0231,0.0263,0.0361,0.0361,0.0623,0.0734,0.0824,0.0821,0.167,0.1284,0.3684,0.0259,0.0689,0.0579,0.0601,0.0649,0.0453,0.0273,0.0261,0.0697,0.06,0.0662,0.0738,0.0534,0.0404
"107343339",53,"COALGATE","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","COAL","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.5398,-96.2179,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7208,0.0121,0.0053,0.0411,0.0113,0.0101,0.0198,0.0728,0.0847,0.1532,0.1402,0.0978,0.0699,0.1629,0.1141,0.1772,0.028,0.0548,0.054,0.0512,0.0674,0.0416,0.035,0.0257,0.0568,0.0579,0.0569,0.0666,0.0655,0.0595
"107228096",86.6666,"GUYMON","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","TEXAS","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","HISPANIC (GENERAL)","BLUE COLLAR","GENERAL POPULATION",36.6789,-101.4734,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.3636,0.0381,0.0495,0.5277,0.0955,0.1755,0.2566,0.0127,0.0319,0.0798,0.1152,0.1103,0.1013,0.2179,0.1299,0.2137,0.0309,0.0944,0.0765,0.0667,0.051,0.0289,0.0167,0.0228,0.0678,0.0636,0.0555,0.0473,0.0277,0.0213
"101549086",19.5,"CORDELL","OFF PREMISE","OPEN STORE","MASS MERCHANDISER","DOLLAR STORE","501+ STORES","OTHER","WASHITA","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","HISPANIC (GENERAL)","UNKNOWN","UNKNOWN",35.2914,-98.9905,40,7,0,0,"Y","N","N","N","N","Y","N","N","N",0.9002,0.0024,0.0038,0.0492,0.0093,0.0129,0.027,0.0209,0.0476,0.0806,0.1088,0.1131,0.099,0.1897,0.151,0.2101,0.0242,0.061,0.054,0.0614,0.0652,0.0421,0.0342,0.0242,0.0619,0.0554,0.0599,0.0672,0.0534,0.0486
"107469594",,"SAND SPRINGS","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",36.1553,-96.1889,30,2,0,0,"Y","Y","N","N","N","Y","N","N","N",0.8462,0.0027,0.0011,0.0268,0.0039,0.0086,0.0142,0.0515,0.0416,0.074,0.0721,0.0752,0.0728,0.2067,0.1578,0.2997,0.027,0.0554,0.0591,0.0705,0.0816,0.0594,0.0283,0.0212,0.0493,0.0593,0.0655,0.0796,0.0566,0.0305
"107210142",,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","LODGING","RESORT/CONVENTION","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",35.5129,-97.5493,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6524,0.1168,0.0404,0.1242,0.0279,0.0467,0.0496,0.0339,0.0535,0.0752,0.0918,0.0977,0.0925,0.1858,0.134,0.2695,0.026,0.0744,0.0659,0.0576,0.0564,0.0362,0.0208,0.0261,0.0764,0.0677,0.0607,0.0621,0.0427,0.0312
"107466214",,"NASHOBA","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","PUSHMATAHA","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",34.4992,-95.1367,25,1,0,0,"N","N","N","N","N","Y","N","N","N",0.7333,0.0063,0.0011,0.0168,0.0027,0.0061,0.0079,0.0651,0.0963,0.1173,0.1497,0.1246,0.0817,0.1895,0.1162,0.1246,0.0163,0.049,0.0441,0.0596,0.0743,0.0899,0.0384,0.0229,0.0654,0.0449,0.0605,0.0841,0.0833,0.0474
"102608817",,"CATOOSA","ON PREMISE","OPEN STORE","DINING","FINE DINING","11-25 STORES","STEAK","ROGERS","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",36.1651,-95.7665,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.668,0.0848,0.0321,0.1163,0.023,0.0456,0.0477,0.0429,0.0458,0.0751,0.0903,0.0986,0.0968,0.2002,0.1379,0.2553,0.0255,0.07,0.0658,0.061,0.0575,0.0369,0.0215,0.0252,0.0719,0.0673,0.0624,0.0632,0.0437,0.032
"107518093",,"GROVE","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","DELAWARE","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",36.5933,-94.7695,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.8013,0.0056,0.0051,0.0247,0.0061,0.0061,0.0126,0.0505,0.0528,0.1278,0.138,0.109,0.0969,0.1842,0.1129,0.1784,0.019,0.0427,0.0449,0.0534,0.0626,0.083,0.0504,0.0215,0.0511,0.0493,0.0586,0.0794,0.0924,0.0606
"102638219",,"LOCUST GROVE","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","MAYES","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",36.2686,-95.1387,25,2,0,0,"N","N","N","N","N","Y","N","N","N",0.6316,0.0016,0.0086,0.0218,0.0035,0.0053,0.013,0.0744,0.0555,0.122,0.123,0.0986,0.0798,0.2504,0.1372,0.1336,0.028,0.0535,0.0588,0.0685,0.0722,0.0541,0.0278,0.0245,0.0567,0.0567,0.0661,0.0717,0.0521,0.0347
"107463810",,"MUSTANG","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","11-25 STORES","AMERICAN","CANADIAN","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",35.3918,-97.7239,0,0,0,0,"Y","N","N","N","N","Y","Y","N","N",0.7666,0.0316,0.0441,0.0938,0.0185,0.0358,0.0395,0.0299,0.0251,0.0486,0.0671,0.0827,0.0829,0.2114,0.1702,0.312,0.0241,0.0666,0.0693,0.0638,0.0573,0.0366,0.019,0.0242,0.0706,0.0737,0.065,0.0613,0.041,0.0261
"107308730",,"YUKON","ON PREMISE","OPEN STORE","LODGING","LUXURY LODGING","501+ STORES","OTHER","CANADIAN","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",35.4846,-97.7605,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.681,0.0978,0.0384,0.1139,0.0249,0.0421,0.0469,0.0338,0.0501,0.0718,0.0882,0.095,0.0904,0.1879,0.1382,0.2783,0.0268,0.0726,0.0657,0.0584,0.057,0.0369,0.0212,0.0267,0.0745,0.0675,0.0614,0.0624,0.0431,0.0312
"107443663",,"MARLOW","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","STEPHENS","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",34.6392,-97.9577,15,3,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8769,0.0069,0.0082,0.0323,0.0074,0.0082,0.0166,0.0315,0.0442,0.0973,0.0981,0.0931,0.0971,0.191,0.1449,0.2343,0.0234,0.0521,0.0534,0.0611,0.0737,0.0569,0.0384,0.0234,0.0502,0.0571,0.0639,0.0776,0.0633,0.0504
"101830915",,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","201-500 STORES","AMERICAN","TULSA","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",36.1894,-95.889,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",0.5557,0.1446,0.0197,0.1754,0.0384,0.071,0.0659,0.0457,0.0736,0.1099,0.1255,0.1226,0.1132,0.1983,0.1079,0.1491,0.0253,0.074,0.0662,0.0575,0.0548,0.0334,0.0204,0.0245,0.0765,0.0668,0.0571,0.0591,0.0402,0.0325
"107386284",,"SHAWNEE","ON PREMISE","OPEN STORE","RECREATION","STADIUM/ARENA/CONVENTION","1 STORE","OTHER","POTTAWATOMIE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",35.3256,-96.9358,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"103900976",,"LAWTON","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","COMANCHE","20K=85K HOUSEHOLDS","UNKNOWN","","","",34.6312,-98.422,35,2,0,0,"N","N","N","N","N","Y","N","N","N",0.549,0.1788,0.0375,0.1385,0.0288,0.0303,0.0793,0.0455,0.0642,0.1402,0.1335,0.136,0.1212,0.1768,0.0898,0.1383,0.0266,0.0881,0.065,0.0449,0.0416,0.0215,0.014,0.0312,0.0943,0.0701,0.0498,0.0464,0.0282,0.0228
"107326821",,"EDMOND","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",35.682,-97.5825,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.762,0.0917,0.0524,0.0446,0.0079,0.0156,0.0211,0.0287,0.0273,0.0391,0.0485,0.0586,0.0629,0.1529,0.1434,0.4673,0.0257,0.0654,0.0676,0.0619,0.0546,0.0334,0.0183,0.0262,0.0713,0.0719,0.0681,0.0604,0.0386,0.0271
"107515649",,"TISHOMINGO","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","JOHNSTON","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",34.2307,-96.6631,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.7429,0.0236,0.0179,0.0337,0.0099,0.0087,0.0152,0.0663,0.0763,0.1353,0.1294,0.1275,0.0984,0.1619,0.0977,0.1735,0.0218,0.0567,0.0538,0.0532,0.0587,0.0455,0.0304,0.0243,0.0703,0.0572,0.0615,0.0691,0.0532,0.0442
"102373435",,"TULSA","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","ASIAN","TULSA","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",36.0897,-95.9038,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.6744,0.0827,0.0366,0.1191,0.0251,0.0463,0.0477,0.0404,0.052,0.084,0.0986,0.105,0.1006,0.1882,0.1213,0.2503,0.0245,0.0757,0.0647,0.0581,0.0584,0.0391,0.026,0.0246,0.0762,0.0647,0.06,0.0668,0.0485,0.0412
"107495339",,"OKEMAH","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","GAS STATION/KIOSK","501+ STORES","OTHER","OKFUSKEE","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",35.4353,-96.2985,0,0,0,0,"Y","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101838938",0,"MIAMI","ON PREMISE","OPEN STORE","RECREATION","PRIVATE CLUB","1 STORE","OTHER","OTTAWA","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.8694,-94.8774,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"100387153",701.2493,"HOOKER","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","201-500 STORES","OTHER","TEXAS","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",36.8561,-101.2146,60,3,0,0,"Y","N","N","N","N","Y","N","N","N",0.656,0.0079,0,0.3059,0.052,0.103,0.151,0.0199,0.0345,0.0983,0.0784,0.0894,0.0874,0.2181,0.1446,0.2494,0.0277,0.0703,0.0601,0.0587,0.0644,0.0349,0.0286,0.0189,0.0596,0.0554,0.0576,0.0538,0.0353,0.036
"101946949",0,"PRYOR","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","1 STORE","OTHER","MAYES","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",36.2997,-95.3139,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.726,0.0061,0.0049,0.0286,0.0062,0.0075,0.0149,0.0765,0.0525,0.0961,0.1034,0.1036,0.0978,0.215,0.1364,0.1952,0.0259,0.058,0.0585,0.0629,0.0656,0.0513,0.0291,0.0255,0.06,0.0591,0.064,0.0685,0.0549,0.0391
"101762829",,"CLINTON","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","CUSTER","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","HISPANIC (GENERAL)","UNKNOWN","UNKNOWN",35.501,-98.9752,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6062,0.0353,0.0125,0.2627,0.058,0.069,0.1357,0.0171,0.0395,0.1032,0.0917,0.0993,0.1156,0.1839,0.1476,0.2192,0.0298,0.0652,0.057,0.057,0.0512,0.0343,0.026,0.0327,0.0677,0.0585,0.052,0.0566,0.0411,0.0412
"301915603",0,"OWASSO","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",36.2923,-95.8303,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7861,0.0299,0.0226,0.0534,0.009,0.0208,0.0236,0.0446,0.0174,0.0409,0.0519,0.0638,0.0711,0.1928,0.1754,0.3866,0.0274,0.0592,0.0645,0.0681,0.0582,0.0322,0.0177,0.0282,0.0631,0.0695,0.0733,0.0615,0.0369,0.0247
"105527131",,"BROKEN ARROW","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","51-100 STORES","MEXICAN","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.0176,-95.7981,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.7905,0.0383,0.0335,0.0515,0.0072,0.0201,0.0241,0.0389,0.02,0.0493,0.0603,0.0787,0.0867,0.2162,0.1784,0.3104,0.0269,0.0636,0.0663,0.0615,0.0601,0.0367,0.0191,0.0257,0.0655,0.07,0.0677,0.0681,0.0435,0.0289
"102011953",,"ENID","ON PREMISE","OPEN STORE","RECREATION","PRIVATE CLUB","1 STORE","OTHER","GARFIELD","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",36.4028,-97.8798,0,0,0,0,"Y","Y","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101765235",1,"NORMAN","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","PIZZA","CLEVELAND","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.2116,-97.4445,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.7481,0.0464,0.0487,0.0689,0.0109,0.019,0.039,0.0421,0.087,0.0969,0.1017,0.0961,0.0856,0.1819,0.1185,0.2323,0.0649,0.0974,0.0668,0.0475,0.0441,0.0302,0.0176,0.0607,0.0858,0.0627,0.0491,0.0508,0.0375,0.0288
"101975109",,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ETHNIC","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.0611,-95.9577,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.7142,0.085,0.0347,0.0764,0.0177,0.0278,0.0309,0.0414,0.0579,0.0854,0.097,0.1014,0.096,0.1649,0.1094,0.2881,0.024,0.075,0.0628,0.0565,0.06,0.0422,0.0281,0.0243,0.0769,0.0629,0.0607,0.0706,0.0517,0.0434
"102103136",8,"NORMAN","ON PREMISE","OPEN STORE","EXTENDED MASTER ON-PREMISE","SPECIAL EVENTS","1 STORE","OTHER","CLEVELAND","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.2114,-97.4447,0,0,0,0,"N","N","N","N","N","N","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101447865",46,"NORMAN","OFF PREMISE","OPEN STORE","DRUG","CONVENTIONAL DRUG","501+ STORES","OTHER","CLEVELAND","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.2185,-97.4238,250,10,0,0,"Y","N","N","N","N","Y","N","N","N",0.7288,0.0648,0.0499,0.0675,0.01,0.0187,0.0389,0.043,0.0855,0.0952,0.0969,0.0953,0.0904,0.1689,0.1235,0.2442,0.0643,0.0973,0.0675,0.0456,0.0395,0.0253,0.0126,0.0647,0.0878,0.065,0.049,0.0469,0.0335,0.0214
"303832640",0,"OKLAHOMA CITY","ON PREMISE","RECLASSIFIED STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.4915,-97.5832,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.568,0.1067,0.0373,0.222,0.0543,0.0847,0.083,0.0314,0.0747,0.109,0.1271,0.1279,0.1202,0.187,0.1088,0.1454,0.0232,0.0889,0.0711,0.058,0.0545,0.0316,0.0191,0.0223,0.0854,0.0675,0.0571,0.0581,0.0383,0.0302
"101411972",,"LAWTON","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","COMANCHE","20K=85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",34.6088,-98.4751,15,3,0,0,"N","N","N","N","N","Y","Y","Y","N",0.5562,0.1982,0.0497,0.1133,0.0192,0.0244,0.0697,0.0358,0.0288,0.0641,0.1003,0.1167,0.1137,0.2018,0.1314,0.2432,0.0272,0.0784,0.0669,0.0577,0.0522,0.0308,0.0215,0.0252,0.0787,0.0692,0.0596,0.0612,0.0398,0.0327
"107094049",37,"TAHLEQUAH","OFF PREMISE","OPEN STORE","MASS MERCHANDISER","DOLLAR STORE","501+ STORES","OTHER","CHEROKEE","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.9589,-94.9873,30,7,0,0,"Y","N","N","N","N","Y","N","N","N",0.4823,0.0033,0.0022,0.0485,0.0098,0.0168,0.0219,0.0979,0.0612,0.1065,0.1265,0.1048,0.0961,0.16,0.133,0.2119,0.0329,0.0664,0.0607,0.0608,0.0626,0.0428,0.0248,0.0361,0.0662,0.0634,0.068,0.0625,0.0467,0.0278
"101976649",,"MUSKOGEE","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","STEAK","MUSKOGEE","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",35.7537,-95.4028,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.552,0.1837,0.0114,0.0569,0.0106,0.0177,0.0286,0.0602,0.1066,0.1314,0.1314,0.1112,0.1016,0.1849,0.1066,0.1261,0.0233,0.0611,0.0563,0.0539,0.0592,0.0423,0.026,0.0239,0.0672,0.0617,0.0589,0.0678,0.0508,0.0422
"107267302",,"TULSA","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","1 STORE","AMERICAN","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.0304,-95.9224,0,0,0,0,"Y","Y","N","N","N","Y","Y","N","N",0.755,0.0611,0.0456,0.0616,0.0127,0.0227,0.0261,0.0358,0.0359,0.0629,0.0736,0.0828,0.0826,0.1653,0.1276,0.3694,0.026,0.0685,0.0581,0.0606,0.064,0.0444,0.0271,0.0263,0.0693,0.0606,0.0665,0.0726,0.0524,0.04
"107110987",161.1666,"EDMOND","OFF PREMISE","OPEN STORE","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.6488,-97.4824,0,0,0,0,"N","N","N","N","N","N","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
